trial_id,experiment,table_metric,setting,metric,algorithm,value,experiment_id,scenario,environment_id,master_seed,deployment_seed,energy_seed,demand_seed,mobility_seed,efficiency_seed,scenario_seed,algorithm_seed
1,fig09_efficiency_N600,Travel-normalized charging efficiency,"Dense network, N=600",eta_travel,SCOPE,0.801171404508,fig09_efficiency_N600,S0,fig09_efficiency_N600-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Cavg,fig11_utility_efficiency,Cavg,CAERM,0.824896864709,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Cavg,fig11_utility_efficiency,Cavg,Dist-Greedy,0.734143058128,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Cavg,fig11_utility_efficiency,Cavg,MC3,0.868087364422,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Cavg,fig11_utility_efficiency,Cavg,SCOPE,0.937321022329,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Utility-normalized charging efficiency,"Dense network, N=600",eta_util,CAERM,5.48392777344,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Utility-normalized charging efficiency,"Dense network, N=600",eta_util,Dist-Greedy,2.9407386324,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Utility-normalized charging efficiency,"Dense network, N=600",eta_util,MC3,6.00351574061,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig11_utility_efficiency,Utility-normalized charging efficiency,"Dense network, N=600",eta_util,SCOPE,8.57680629424,fig11_utility_efficiency,S0,fig11_utility_efficiency-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig16_computation_time,Cavg,fig16_computation_time,Cavg,CAERM,0.83646443075,fig16_computation_time,S0,fig16_computation_time-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig16_computation_time,Cavg,fig16_computation_time,Cavg,Dist-Greedy,0.83025542995,fig16_computation_time,S0,fig16_computation_time-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
1,fig16_computation_time,Cavg,fig16_computation_time,Cavg,MC3,0.895785271309,fig16_computation_time,S0,fig16_computation_time-trial-1,2026062400,2026062401,2026062402,2026062403,2026062404,2026062405,2026062406,2026062407
